"Date","Open","High","Low","Close","Volume","año"
"11/28/2018 16:00:00",107.89,111.33,107.86,111.12,46788461,2018
"11/29/2018 16:00:00",110.33,111.12,109.03,110.19,28123195,2018
"11/30/2018 16:00:00",110.7,110.97,109.36,110.89,33665624,2018
"12/3/2018 16:00:00",113,113.42,110.73,112.09,34732772,2018
"12/4/2018 16:00:00",111.94,112.64,108.21,108.52,45196984,2018
"12/6/2018 16:00:00",105.82,109.24,105,109.19,49107431,2018
"12/7/2018 16:00:00",108.38,109.45,104.3,104.82,45044937,2018
"12/10/2018 16:00:00",104.8,107.98,103.89,107.59,40801525,2018
"12/11/2018 16:00:00",109.8,110.95,107.44,108.59,42381947,2018
"12/12/2018 16:00:00",110.89,111.27,109.04,109.08,36183020,2018
"12/13/2018 16:00:00",109.58,110.87,108.63,109.45,31333362,2018
"12/14/2018 16:00:00",108.25,109.26,105.5,106.03,47043136,2018
"12/17/2018 16:00:00",105.41,105.8,101.71,102.89,56957314,2018
"12/18/2018 16:00:00",103.75,104.51,102.52,103.97,49319196,2018
"12/19/2018 16:00:00",103.65,106.88,101.35,103.69,68198186,2018
"12/20/2018 16:00:00",103.05,104.31,98.78,101.51,70334184,2018
"12/21/2018 16:00:00",101.63,103,97.46,98.23,111242070,2018
"12/24/2018 13:00:00",97.68,97.97,93.98,94.13,43935192,2018
"12/26/2018 16:00:00",95.14,100.69,93.96,100.56,51634793,2018
"12/27/2018 16:00:00",99.3,101.19,96.4,101.18,49498509,2018
"12/28/2018 16:00:00",102.09,102.41,99.52,100.39,38169312,2018
"12/31/2018 16:00:00",101.29,102.4,100.44,101.57,33173765,2018
