"Date","Open","High","Low","Close","Volume","año"
"1/2/2020 16:00:00",158.78,160.73,158.33,160.62,22634546,2020
"1/3/2020 16:00:00",158.32,159.95,158.06,158.62,21121681,2020
"1/6/2020 16:00:00",157.08,159.1,156.51,159.03,20826702,2020
"1/7/2020 16:00:00",159.32,159.67,157.32,157.58,21881740,2020
"1/8/2020 16:00:00",158.93,160.8,157.95,160.09,27762026,2020
"1/9/2020 16:00:00",161.84,162.22,161.03,162.09,21399951,2020
"1/10/2020 16:00:00",162.82,163.22,161.18,161.34,20733946,2020
"1/13/2020 16:00:00",161.76,163.31,161.26,163.28,21637007,2020
"1/14/2020 16:00:00",163.39,163.6,161.72,162.13,23500783,2020
"1/15/2020 16:00:00",162.62,163.94,162.57,163.18,21417871,2020
"1/16/2020 16:00:00",164.35,166.24,164.03,166.17,23865360,2020
"1/17/2020 16:00:00",167.42,167.47,165.43,167.1,34371659,2020
"1/21/2020 16:00:00",166.68,168.19,166.43,166.5,29517191,2020
"1/22/2020 16:00:00",167.4,167.49,165.68,165.7,24138777,2020
"1/23/2020 16:00:00",166.19,166.8,165.27,166.72,19680766,2020
"1/24/2020 16:00:00",167.51,167.53,164.45,165.04,24918117,2020
"1/27/2020 16:00:00",161.15,163.38,160.2,162.28,32078067,2020
"1/28/2020 16:00:00",163.78,165.76,163.07,165.46,24899940,2020
"1/29/2020 16:00:00",167.84,168.75,165.69,168.04,35127771,2020
"1/30/2020 16:00:00",174.05,174.05,170.79,172.78,51597470,2020
"1/31/2020 16:00:00",172.21,172.4,169.58,170.23,36142690,2020
"2/3/2020 16:00:00",170.43,174.5,170.4,174.38,30149052,2020
"2/4/2020 16:00:00",177.14,180.64,176.31,180.12,36433339,2020
"2/5/2020 16:00:00",184.03,184.2,178.41,179.9,39186324,2020
"2/6/2020 16:00:00",180.97,183.82,180.06,183.63,27751381,2020
"2/7/2020 16:00:00",182.85,185.63,182.48,183.89,33529074,2020
"2/10/2020 16:00:00",183.58,188.84,183.25,188.7,35844267,2020
"2/11/2020 16:00:00",190.65,190.7,183.5,184.44,53159906,2020
"2/12/2020 16:00:00",185.58,185.85,181.85,184.71,47062921,2020
"2/13/2020 16:00:00",183.08,186.23,182.87,183.71,35295834,2020
"2/14/2020 16:00:00",183.25,185.41,182.65,185.35,23149516,2020
"2/18/2020 16:00:00",185.61,187.7,185.5,187.23,27853113,2020
"2/19/2020 16:00:00",188.06,188.18,186.47,187.28,29997471,2020
"2/20/2020 16:00:00",186.95,187.25,181.1,184.42,36862376,2020
"2/21/2020 16:00:00",183.17,183.5,177.25,178.59,48600385,2020
"2/24/2020 16:00:00",167.77,174.55,163.23,170.89,68311066,2020
"2/25/2020 16:00:00",174.2,174.84,167.65,168.07,68073295,2020
"2/26/2020 16:00:00",169.71,173.26,168.21,170.17,56387148,2020
"2/27/2020 16:00:00",163.32,167.03,157.98,158.18,93174906,2020
"2/28/2020 16:00:00",152.41,163.71,152,162.01,97073557,2020
"3/2/2020 16:00:00",165.31,172.92,162.31,172.79,71030810,2020
"3/3/2020 16:00:00",173.8,175,162.26,164.51,71677019,2020
"3/4/2020 16:00:00",168.49,170.7,165.62,170.55,49814383,2020
"3/5/2020 16:00:00",166.05,170.87,165.69,166.27,47817251,2020
"3/6/2020 16:00:00",162.61,163.11,156,161.57,72821057,2020
"3/9/2020 16:00:00",151,157.75,150,150.62,70419274,2020
"3/10/2020 16:00:00",158.16,161.03,152.58,160.92,65354385,2020
"3/11/2020 16:00:00",157.13,157.7,151.15,153.63,56504304,2020
"3/12/2020 16:00:00",145.3,153.47,138.58,139.06,93226366,2020
"3/13/2020 16:00:00",147.5,161.91,140.73,158.83,92727446,2020
"3/16/2020 16:00:00",140,149.35,135,135.42,87905868,2020
"3/17/2020 16:00:00",140,147.5,135,146.57,81059817,2020
"3/18/2020 16:00:00",138,146,135.02,140.4,81593173,2020
"3/19/2020 16:00:00",142.77,150.15,139,142.71,85922661,2020
"3/20/2020 16:00:00",146,147.1,135.86,137.35,84866215,2020
"3/23/2020 16:00:00",137.01,140.57,132.52,135.98,78975176,2020
"3/24/2020 16:00:00",143.75,149.6,141.27,148.34,82516727,2020
"3/25/2020 16:00:00",148.91,154.33,144.44,146.92,75638224,2020
"3/26/2020 16:00:00",148.4,156.66,148.37,156.11,64694427,2020
"3/27/2020 16:00:00",151.75,154.89,149.2,149.7,57042291,2020
"3/30/2020 16:00:00",152.44,160.6,150.01,160.23,63420326,2020
"3/31/2020 16:00:00",159.4,164.78,156.56,157.71,77927186,2020
"4/1/2020 16:00:00",153,157.75,150.82,152.11,57969926,2020
"4/2/2020 16:00:00",151.86,155.48,150.36,155.26,49630735,2020
"4/3/2020 16:00:00",155.1,157.38,152.19,153.83,41243284,2020
"4/6/2020 16:00:00",160.32,166.5,157.58,165.27,67111697,2020
"4/7/2020 16:00:00",169.59,170,163.26,163.49,62769038,2020
"4/8/2020 16:00:00",165.67,166.67,163.5,165.13,48318234,2020
"4/9/2020 16:00:00",166.36,167.37,163.33,165.14,51431775,2020
"4/13/2020 16:00:00",164.35,165.57,162.3,165.51,41905264,2020
"4/14/2020 16:00:00",169,173.75,168,173.7,52874338,2020
"4/15/2020 16:00:00",171.2,173.57,169.24,171.88,40940833,2020
"4/16/2020 16:00:00",174.3,177.28,172.9,177.04,50479610,2020
"4/17/2020 16:00:00",179.5,180,175.87,178.6,52765625,2020
"4/20/2020 16:00:00",176.63,178.75,174.99,175.06,36669595,2020
"4/21/2020 16:00:00",173.5,173.67,166.11,167.82,56203749,2020
"4/22/2020 16:00:00",171.39,174,170.82,173.52,34651604,2020
"4/23/2020 16:00:00",174.11,175.06,170.91,171.42,32790804,2020
"4/24/2020 16:00:00",172.06,174.56,170.71,174.55,34305320,2020
"4/27/2020 16:00:00",176.59,176.9,173.3,174.05,33194384,2020
"4/28/2020 16:00:00",175.59,175.67,169.39,169.81,34392694,2020
"4/29/2020 16:00:00",173.22,177.68,171.88,177.43,51286559,2020
"4/30/2020 16:00:00",180,180.4,176.23,179.21,53875857,2020
"5/1/2020 16:00:00",175.8,178.64,174.01,174.57,39370474,2020
"5/4/2020 16:00:00",174.49,179,173.8,178.84,30372862,2020
"5/5/2020 16:00:00",180.62,183.65,179.9,180.76,36839168,2020
"5/6/2020 16:00:00",182.08,184.2,181.63,182.54,32139299,2020
"5/7/2020 16:00:00",184.17,184.55,182.58,183.6,28315992,2020
"5/8/2020 16:00:00",184.98,185,183.36,184.68,30912638,2020
"5/11/2020 16:00:00",183.15,187.51,182.85,186.74,30892660,2020
"5/12/2020 16:00:00",186.8,187.04,182.3,182.51,32038199,2020
