"Date","Open","High","Low","Close","Volume","año"
"3/22/2019 16:00:00",119.5,119.59,117.04,117.05,33624528,2019
"3/25/2019 16:00:00",116.56,118.01,116.32,117.66,27067117,2019
"3/26/2019 16:00:00",118.62,118.71,116.85,117.91,26097665,2019
"3/27/2019 16:00:00",117.88,118.21,115.52,116.77,22733427,2019
"3/28/2019 16:00:00",117.44,117.58,116.13,116.93,18334755,2019
"3/29/2019 16:00:00",118.07,118.32,116.96,117.94,25399752,2019
"4/1/2019 16:00:00",118.95,119.11,118.1,119.02,22789103,2019
"4/2/2019 16:00:00",119.06,119.48,118.52,119.19,18142297,2019
"4/3/2019 16:00:00",119.86,120.43,119.15,119.97,22860744,2019
"4/4/2019 16:00:00",120.1,120.23,118.38,119.36,20112848,2019
"4/5/2019 16:00:00",119.39,120.23,119.37,119.89,15826245,2019
"4/8/2019 16:00:00",119.81,120.02,118.64,119.93,15116186,2019
"4/9/2019 16:00:00",118.63,119.54,118.58,119.28,17611981,2019
"4/10/2019 16:00:00",119.76,120.35,119.54,120.19,16477169,2019
"4/11/2019 16:00:00",120.54,120.85,119.92,120.33,14209121,2019
"4/12/2019 16:00:00",120.64,120.98,120.37,120.95,19745143,2019
"4/15/2019 16:00:00",120.94,121.58,120.57,121.05,15792572,2019
"4/16/2019 16:00:00",121.64,121.65,120.1,120.77,14071787,2019
"4/17/2019 16:00:00",121.24,121.85,120.54,121.77,19300938,2019
"4/18/2019 16:00:00",122.19,123.52,121.3,123.37,27990998,2019
"4/22/2019 16:00:00",122.62,124,122.57,123.76,15648724,2019
"4/23/2019 16:00:00",124.1,125.58,123.83,125.44,24025521,2019
"4/24/2019 16:00:00",125.79,125.85,124.52,125.01,31256980,2019
"4/25/2019 16:00:00",130.06,131.37,128.83,129.15,38033892,2019
"4/26/2019 16:00:00",129.7,130.52,129.02,129.89,23654933,2019
"4/29/2019 16:00:00",129.9,130.18,129.35,129.77,16324183,2019
"4/30/2019 16:00:00",129.81,130.7,129.39,130.6,24166503,2019
"5/1/2019 16:00:00",130.53,130.65,127.7,127.88,26821692,2019
"5/2/2019 16:00:00",127.98,128,125.52,126.21,27350161,2019
"5/3/2019 16:00:00",127.36,129.43,127.25,128.9,24911126,2019
"5/6/2019 16:00:00",126.39,128.56,126.11,128.15,24239464,2019
"5/7/2019 16:00:00",126.46,127.18,124.22,125.52,36017661,2019
"5/8/2019 16:00:00",125.44,126.37,124.75,125.51,28418996,2019
"5/9/2019 16:00:00",124.29,125.79,123.57,125.5,27235835,2019
"5/10/2019 16:00:00",124.91,127.93,123.82,127.13,30915084,2019
"5/13/2019 16:00:00",124.11,125.55,123.04,123.35,33944923,2019
"5/14/2019 16:00:00",123.87,125.88,123.7,124.73,25266315,2019
"5/15/2019 16:00:00",124.26,126.71,123.7,126.02,24722708,2019
"5/16/2019 16:00:00",126.75,129.38,126.46,128.93,30112216,2019
"5/17/2019 16:00:00",128.31,130.46,127.92,128.07,25770539,2019
"5/20/2019 16:00:00",126.52,127.59,125.76,126.22,23706934,2019
"5/21/2019 16:00:00",127.43,127.53,126.58,126.9,15293260,2019
"5/22/2019 16:00:00",126.62,128.24,126.52,127.67,15396485,2019
"5/23/2019 16:00:00",126.2,126.29,124.74,126.18,23603810,2019
"5/24/2019 16:00:00",126.91,127.42,125.97,126.24,14123358,2019
"5/28/2019 16:00:00",126.98,128,126.05,126.16,23128359,2019
"5/29/2019 16:00:00",125.38,125.39,124.04,124.94,22763140,2019
"5/30/2019 16:00:00",125.26,125.76,124.78,125.73,16829613,2019
"5/31/2019 16:00:00",124.23,124.62,123.32,123.68,26646769,2019
"6/3/2019 16:00:00",123.85,124.37,119.01,119.84,37983637,2019
"6/4/2019 16:00:00",121.28,123.28,120.65,123.16,29382642,2019
"6/5/2019 16:00:00",124.95,125.87,124.21,125.83,24926140,2019
"6/6/2019 16:00:00",126.44,127.97,125.6,127.82,21458961,2019
"6/7/2019 16:00:00",129.19,132.25,128.26,131.4,33885588,2019
"6/10/2019 16:00:00",132.4,134.08,132,132.6,26477098,2019
"6/11/2019 16:00:00",133.88,134.24,131.28,132.1,23913731,2019
"6/12/2019 16:00:00",131.4,131.97,130.71,131.49,17092464,2019
"6/13/2019 16:00:00",131.98,132.67,131.56,132.32,17200848,2019
"6/14/2019 16:00:00",132.26,133.79,131.64,132.45,17821703,2019
"6/17/2019 16:00:00",132.63,133.73,132.53,132.85,14517785,2019
"6/18/2019 16:00:00",134.19,135.24,133.57,135.16,25934458,2019
"6/19/2019 16:00:00",135,135.93,133.81,135.69,23744441,2019
"6/20/2019 16:00:00",137.45,137.66,135.72,136.95,33042592,2019
"6/21/2019 16:00:00",136.58,137.73,136.46,136.97,36727892,2019
"6/24/2019 16:00:00",137,138.4,137,137.78,20628841,2019
"6/25/2019 16:00:00",137.25,137.59,132.73,133.43,33327420,2019
"6/26/2019 16:00:00",134.35,135.74,133.6,133.93,23657745,2019
"6/27/2019 16:00:00",134.14,134.71,133.51,134.15,16557482,2019
"6/28/2019 16:00:00",134.57,134.6,133.16,133.96,30042969,2019
"7/1/2019 16:00:00",136.63,136.7,134.97,135.68,22654160,2019
"7/2/2019 16:00:00",136.12,136.59,135.34,136.58,15237843,2019
"7/3/2019 13:00:00",136.8,137.74,136.29,137.46,13629296,2019
"7/5/2019 16:00:00",135.94,137.33,135.72,137.06,18141140,2019
"7/8/2019 16:00:00",136.4,137.1,135.37,136.96,16779748,2019
"7/9/2019 16:00:00",136,136.97,135.8,136.46,19953097,2019
"7/10/2019 16:00:00",137.13,138.58,137.02,137.85,24204362,2019
"7/11/2019 16:00:00",138.2,139.22,137.87,138.4,22327942,2019
"7/12/2019 16:00:00",138.85,139.13,138.01,138.9,18936832,2019
"7/15/2019 16:00:00",139.44,139.54,138.46,138.9,16651457,2019
"7/16/2019 16:00:00",138.96,139.05,136.52,137.08,22726128,2019
"7/17/2019 16:00:00",137.7,137.93,136.22,136.27,20210956,2019
"7/18/2019 16:00:00",135.55,136.62,134.67,136.42,30808707,2019
"7/19/2019 16:00:00",140.22,140.67,136.45,136.62,48992364,2019
"7/22/2019 16:00:00",137.41,139.19,137.33,138.43,25080760,2019
"7/23/2019 16:00:00",139.76,139.99,138.03,139.29,18034589,2019
"7/24/2019 16:00:00",138.9,140.74,138.85,140.72,20738275,2019
"7/25/2019 16:00:00",140.43,140.61,139.32,140.19,18356883,2019
"7/26/2019 16:00:00",140.37,141.68,140.3,141.34,19037600,2019
"7/29/2019 16:00:00",141.5,141.51,139.37,141.03,16605870,2019
"7/30/2019 16:00:00",140.14,141.22,139.8,140.35,16846528,2019
"7/31/2019 16:00:00",140.33,140.49,135.08,136.27,38598786,2019
"8/1/2019 16:00:00",137,140.94,136.93,138.06,40557502,2019
"8/2/2019 16:00:00",138.09,138.32,135.26,136.9,30791624,2019
"8/5/2019 16:00:00",133.3,133.93,130.78,132.21,42749551,2019
"8/6/2019 16:00:00",133.8,135.68,133.21,134.69,32696651,2019
"8/7/2019 16:00:00",133.79,135.65,131.83,135.28,33414539,2019
"8/8/2019 16:00:00",136.6,138.99,135.93,138.89,27496508,2019
"8/9/2019 16:00:00",138.61,139.38,136.46,137.71,23466701,2019
"8/12/2019 16:00:00",137.07,137.86,135.24,135.79,20484348,2019
"8/13/2019 16:00:00",136.05,138.8,135,138.6,25496593,2019
"8/14/2019 16:00:00",136.36,136.92,133.67,133.98,32527251,2019
"8/15/2019 16:00:00",134.39,134.58,132.25,133.68,28125416,2019
"8/16/2019 16:00:00",134.88,136.46,134.72,136.13,25026151,2019
"8/19/2019 16:00:00",137.85,138.55,136.89,138.41,24370543,2019
"8/20/2019 16:00:00",138.21,138.71,137.24,137.26,21188998,2019
"8/21/2019 16:00:00",138.55,139.49,138,138.79,14982314,2019
"8/22/2019 16:00:00",138.66,139.2,136.29,137.78,18709662,2019
"8/23/2019 16:00:00",137.19,138.35,132.8,133.39,38515386,2019
"8/26/2019 16:00:00",134.99,135.56,133.9,135.45,20325271,2019
"8/27/2019 16:00:00",136.39,136.72,134.66,135.74,23115635,2019
"8/28/2019 16:00:00",134.88,135.76,133.55,135.56,17410828,2019
"8/29/2019 16:00:00",137.25,138.44,136.91,138.12,20179716,2019
"8/30/2019 16:00:00",139.15,139.18,136.27,137.86,23946123,2019
"9/3/2019 16:00:00",136.61,137.2,135.7,136.04,18880773,2019
"9/4/2019 16:00:00",137.3,137.69,136.48,137.63,18015310,2019
"9/5/2019 16:00:00",139.11,140.38,138.76,140.05,26119520,2019
"9/6/2019 16:00:00",140.03,140.18,138.2,139.1,20824504,2019
"9/9/2019 16:00:00",139.59,139.75,136.46,137.52,25773932,2019
"9/10/2019 16:00:00",136.8,136.89,134.51,136.08,28903378,2019
"9/11/2019 16:00:00",135.91,136.27,135.09,136.12,24726117,2019
"9/12/2019 16:00:00",137.85,138.42,136.87,137.52,27009981,2019
"9/13/2019 16:00:00",137.78,138.06,136.57,137.32,23363057,2019
"9/16/2019 16:00:00",135.83,136.7,135.66,136.33,16731440,2019
"9/17/2019 16:00:00",136.96,137.52,136.43,137.39,17976285,2019
"9/18/2019 16:00:00",137.36,138.67,136.53,138.52,24473386,2019
"9/19/2019 16:00:00",140.3,142.37,140.07,141.07,36095413,2019
"9/20/2019 16:00:00",141.01,141.65,138.25,139.44,40040766,2019
"9/23/2019 16:00:00",139.23,139.63,138.44,139.14,17408374,2019
"9/24/2019 16:00:00",140.36,140.69,136.88,137.38,30016670,2019
"9/25/2019 16:00:00",137.5,139.96,136.03,139.36,22544054,2019
"9/26/2019 16:00:00",139.44,140.18,138.44,139.54,17813512,2019
"9/27/2019 16:00:00",140.15,140.36,136.65,137.73,22498958,2019
"9/30/2019 16:00:00",138.05,139.22,137.78,139.03,18430390,2019
"10/1/2019 16:00:00",139.66,140.25,137,137.07,22581929,2019
"10/2/2019 16:00:00",136.25,136.37,133.58,134.65,32001763,2019
"10/3/2019 16:00:00",134.95,136.75,133.22,136.28,26379798,2019
"10/4/2019 16:00:00",136.75,138.25,136.42,138.12,23839548,2019
"10/7/2019 16:00:00",137.14,138.18,137.02,137.12,16601284,2019
"10/8/2019 16:00:00",137.08,137.76,135.62,135.67,26783336,2019
"10/9/2019 16:00:00",137.46,138.7,136.97,138.24,20178482,2019
"10/10/2019 16:00:00",138.49,139.67,138.25,139.1,18396605,2019
"10/11/2019 16:00:00",140.12,141.03,139.5,139.68,25551065,2019
"10/14/2019 16:00:00",139.69,140.29,139.52,139.55,13591639,2019
"10/15/2019 16:00:00",140.06,141.79,139.81,141.57,19917762,2019
"10/16/2019 16:00:00",140.79,140.99,139.53,140.41,20841687,2019
"10/17/2019 16:00:00",140.95,141.42,139.02,139.69,22102797,2019
"10/18/2019 16:00:00",139.76,140,136.56,137.41,32284428,2019
"10/21/2019 16:00:00",138.45,138.5,137.01,138.43,20716039,2019
"10/22/2019 16:00:00",138.97,140.01,136.26,136.37,27935270,2019
"10/23/2019 16:00:00",136.88,137.45,135.61,137.24,31380309,2019
"10/24/2019 16:00:00",139.39,140.42,138.67,139.94,37278399,2019
"10/25/2019 16:00:00",139.34,141.14,139.2,140.73,25959724,2019
"10/28/2019 16:00:00",144.4,145.67,143.51,144.19,35280137,2019
"10/29/2019 16:00:00",144.08,144.5,142.65,142.83,20589469,2019
"10/30/2019 16:00:00",143.52,145,142.79,144.61,18496591,2019
"10/31/2019 16:00:00",144.9,144.93,142.99,143.37,24605135,2019
"11/1/2019 16:00:00",144.26,144.42,142.97,143.72,33128366,2019
"11/4/2019 16:00:00",144.83,145,144.16,144.55,16911999,2019
"11/5/2019 16:00:00",144.97,145.02,143.91,144.46,18250172,2019
"11/6/2019 16:00:00",144.37,144.52,143.2,144.06,16575798,2019
"11/7/2019 16:00:00",143.84,144.88,143.77,144.26,17786715,2019
"11/8/2019 16:00:00",143.98,145.99,143.76,145.96,16752939,2019
"11/11/2019 16:00:00",145.34,146.42,144.73,146.11,14370178,2019
"11/12/2019 16:00:00",146.28,147.57,146.06,147.07,18648712,2019
"11/13/2019 16:00:00",146.74,147.46,146.28,147.31,17444230,2019
"11/14/2019 16:00:00",147.02,148.41,147,148.06,19755100,2019
"11/15/2019 16:00:00",148.93,149.99,148.27,149.97,23508807,2019
"11/18/2019 16:00:00",150.07,150.55,148.98,150.34,21554762,2019
"11/19/2019 16:00:00",150.88,151.33,150.2,150.39,23960164,2019
"11/20/2019 16:00:00",150.31,150.84,148.46,149.62,25720060,2019
"11/21/2019 16:00:00",149.4,149.8,148.5,149.48,18576083,2019
"11/22/2019 16:00:00",150.07,150.3,148.82,149.59,15841680,2019
"11/25/2019 16:00:00",150,151.35,149.92,151.23,22428585,2019
"11/26/2019 16:00:00",151.36,152.42,151.32,152.03,24635100,2019
"11/27/2019 16:00:00",152.33,152.5,151.52,152.32,15201293,2019
"11/29/2019 13:00:00",152.1,152.3,151.28,151.38,11977300,2019
"12/2/2019 16:00:00",151.81,151.83,148.32,149.55,27473616,2019
"12/3/2019 16:00:00",147.49,149.43,146.65,149.31,25192145,2019
"12/4/2019 16:00:00",150.14,150.18,149.2,149.85,17580617,2019
"12/5/2019 16:00:00",150.05,150.32,149.48,149.93,17880601,2019
"12/6/2019 16:00:00",150.99,151.87,150.27,151.75,16410400,2019
"12/9/2019 16:00:00",150.99,151.87,150.27,151.75,101612,2019
"12/10/2019 16:00:00",151.29,151.89,150.76,151.13,16481060,2019
"12/11/2019 16:00:00",151.54,151.87,150.33,151.7,18860001,2019
"12/12/2019 16:00:00",151.65,153.44,151.02,153.24,24645366,2019
"12/13/2019 16:00:00",153,154.89,152.83,154.53,23850062,2019
"12/16/2019 16:00:00",155.11,155.9,154.82,155.53,24152770,2019
"12/17/2019 16:00:00",155.45,155.71,154.45,154.69,25443527,2019
"12/18/2019 16:00:00",154.3,155.48,154.18,154.37,24130046,2019
"12/19/2019 16:00:00",154,155.77,153.75,155.71,25813825,2019
"12/20/2019 16:00:00",157.35,158.49,156.29,157.41,53599613,2019
"12/23/2019 16:00:00",158.12,158.12,157.27,157.41,17726283,2019
"12/24/2019 13:00:00",157.48,157.71,157.12,157.38,8989150,2019
"12/26/2019 16:00:00",157.56,158.73,157.4,158.67,14526927,2019
"12/27/2019 16:00:00",159.45,159.55,158.22,158.96,18414352,2019
"12/30/2019 16:00:00",158.99,159.02,156.73,157.59,16356720,2019
"12/31/2019 16:00:00",156.77,157.77,156.45,157.7,18393383,2019
